,log2FoldChange,padj,baseMean,name
ENSG00000229780,-2.795203815,0.000600065,9.275642435,
ENSG00000198553,-2.795649846,0.000594817,7.120787056,
ENSG00000112137,-2.795694744,1.32E-08,850.3825672,
ENSG00000132329,-2.797103461,0.015042615,3.107974537,
ENSG00000257568,-2.797223246,0.011657507,4.787759333,
ENSG00000241057,-2.797655628,0.002095926,6.077779994,
ENSG00000113494,-2.798119344,0.112024487,0.790663645,
ENSG00000254400,-2.798341063,0.118541287,0.508450056,
ENSG00000183785,-2.79859277,0.005743866,5.205299543,
ENSG00000223187,-2.799451016,0.123912055,0.535705253,
ENSG00000198948,-2.800170724,5.65E-05,15.79254602,
ENSG00000240553,-2.800384516,0.097050562,1.063645363,
ENSG00000238317,-2.800933798,0.000695537,24.39342775,
ENSG00000251738,-2.801785734,0.093377025,0.989070865,
ENSG00000237679,-2.802868062,0.041062151,2.326887033,
ENSG00000162437,-2.803801105,8.82E-15,360.0360612,
ENSG00000269871,-2.803904337,0.003682353,6.608185231,
ENSG00000235890,-2.803988556,0.093898505,1.341559859,
ENSG00000273076,-2.804419052,0.001285563,15.78566288,
ENSG00000261336,-2.804542192,0.064811272,1.427294149,
ENSG00000256134,-2.804792376,0.068460438,1.652655555,
ENSG00000163492,-2.805764445,4.47E-06,168.0416349,
ENSG00000139219,-2.80599495,0.001842525,5.602529812,
ENSG00000078579,-2.806016215,NA,0.396176525,
ENSG00000180929,-2.806016215,NA,0.396176525,
ENSG00000197632,-2.806016215,NA,0.396176525,
ENSG00000238149,-2.806016215,NA,0.396176525,
ENSG00000243297,-2.806016215,NA,0.396176525,
ENSG00000250995,-2.806016215,NA,0.396176525,
ENSG00000267550,-2.806016215,NA,0.396176525,
ENSG00000227370,-2.806054974,0.004067458,7.223764728,
ENSG00000259228,-2.806329883,0.125403505,0.487843465,
ENSG00000234059,-2.806746455,0.107992869,2.146662269,
ENSG00000258297,-2.807595147,6.63E-08,382.3383943,
ENSG00000258738,-2.808743046,4.24E-10,121.5728732,
ENSG00000230638,-2.808853928,0.053334515,3.197516642,
ENSG00000271722,-2.809221293,1.63E-05,12.24720192,
ENSG00000251414,-2.810971543,3.75E-07,43.85686391,
ENSG00000197520,-2.811452383,0.001193296,20.16972744,
ENSG00000156413,-2.813802818,0.006060953,4.359657989,
ENSG00000213438,-2.815517235,0.107663855,1.305448216,
ENSG00000198049,-2.815526566,0.026766394,3.163189185,
ENSG00000235613,-2.817488217,0.008674224,3.635568947,
ENSG00000122390,-2.81962744,3.37E-12,78.31540877,
ENSG00000100154,-2.81965562,0.002795735,44.99958464,
ENSG00000268172,-2.820102347,0.004528481,5.213627399,
ENSG00000233431,-2.820466644,0.106246921,2.234892107,
ENSG00000232545,-2.820962209,6.65E-07,32.0036183,
ENSG00000070731,-2.821321062,0.003632061,6.930739077,
ENSG00000250069,-2.821637035,0.051316288,1.815292168,
ENSG00000254691,-2.822095779,0.014739571,3.876023624,
ENSG00000249825,-2.82247603,0.083238016,2.600609847,
ENSG00000224093,-2.82300377,0.00048101,11.53422266,
ENSG00000146830,-2.823135421,8.46E-19,2180.341932,
ENSG00000260810,-2.823577935,0.081303385,1.056642267,
ENSG00000270679,-2.823835584,0.01205902,3.210512686,
ENSG00000105538,-2.823892506,NA,5.889094563,
ENSG00000222872,-2.824027468,0.06747546,1.469834687,
ENSG00000243560,-2.82420006,0.067801609,1.38839372,
ENSG00000111046,-2.824676283,NA,9.131357909,
ENSG00000204655,-2.82478448,0.115950873,0.530185306,
ENSG00000214626,-2.82478448,0.115950873,0.530185306,
ENSG00000214860,-2.82478448,0.115950873,0.530185306,
ENSG00000238451,-2.82478448,0.115950873,0.530185306,
ENSG00000201579,-2.825143288,0.108410377,0.787817163,
ENSG00000266644,-2.82644801,0.002251074,8.970469673,
ENSG00000242588,-2.826922927,1.01E-13,1114.285689,
ENSG00000101596,-2.82809637,2.24E-41,19428.35861,
ENSG00000254433,-2.828566023,0.000432327,12.66851551,
ENSG00000253708,-2.829176649,0.06951677,1.296490179,
ENSG00000116824,-2.829222572,NA,4.979680538,
ENSG00000181773,-2.829396363,1.09E-06,29.67451335,
ENSG00000233008,-2.829462521,0.046754071,3.120564465,
ENSG00000137501,-2.83075668,0.000148652,22.39828214,
ENSG00000272400,-2.831335493,0.005203941,4.978121501,
ENSG00000239742,-2.83172403,0.121815258,0.649807681,
ENSG00000237872,-2.832743213,0.085912858,1.150952125,
ENSG00000239157,-2.832820719,0.000120027,10.4948962,
ENSG00000239557,-2.83314894,3.57E-18,86.4955441,
ENSG00000226883,-2.833650891,0.117975019,0.556326209,
ENSG00000184441,-2.833711481,3.90E-13,116.2063211,
ENSG00000228906,-2.834056075,0.000550852,7.968197645,
ENSG00000267750,-2.834127633,0.011058622,4.851844986,
ENSG00000261574,-2.835119297,0.01037625,5.314714069,
ENSG00000271095,-2.835480279,0.104388146,2.336218324,
ENSG00000154099,-2.83645966,0.000353775,17.32337845,
ENSG00000229424,-2.837832612,0.108299418,0.824472193,
ENSG00000271499,-2.837898398,0.065166769,1.274423571,
ENSG00000162783,-2.838332285,9.54E-10,2427.300408,
ENSG00000234287,-2.838361649,2.02E-07,1221.79806,
ENSG00000265242,-2.839384916,1.22E-11,39.77180669,
ENSG00000187080,-2.839595021,0.113900834,0.553530627,
ENSG00000200855,-2.839595021,0.113900834,0.553530627,
ENSG00000251703,-2.839595021,0.113900834,0.553530627,
ENSG00000254988,-2.839595021,0.113900834,0.553530627,
ENSG00000207956,-2.839848134,0.046324591,2.035065091,
ENSG00000180662,-2.841122215,0.088819728,1.002727482,
ENSG00000272489,-2.841169451,0.000605286,7.344741289,
ENSG00000087303,-2.842341021,1.44E-08,120.2393678,
ENSG00000256223,-2.842497755,3.15E-13,372.1012498,
ENSG00000272100,-2.842859125,0.027338761,3.199174482,
ENSG00000272341,-2.843170536,2.82E-08,79.14645033,
ENSG00000229334,-2.844215784,0.000180362,13.46893681,
ENSG00000266895,-2.844360188,0.023177358,3.83010018,
ENSG00000261731,-2.844488021,5.30E-06,35.93727625,
ENSG00000152818,-2.844953635,5.88E-20,2680.21986,
ENSG00000130300,-2.84502678,0.075071734,5.168908929,
ENSG00000131401,-2.845081793,1.38E-08,384.90856,
ENSG00000266447,-2.845496475,0.000140106,9.272257375,
ENSG00000198883,-2.845634179,0.013854072,4.831545171,
ENSG00000261613,-2.845645948,1.80E-11,113.8010424,
ENSG00000142748,-2.846708241,0.113001231,0.54091929,
ENSG00000224388,-2.846708241,0.113001231,0.54091929,
ENSG00000227534,-2.846708241,0.113001231,0.54091929,
ENSG00000223117,-2.847383401,0.11439492,1.026080501,
ENSG00000267691,-2.847749068,0.045222523,1.938902315,
ENSG00000266379,-2.848360137,0.106249921,0.853938091,
ENSG00000266709,-2.849099596,0.031372795,5.672378949,
ENSG00000213413,-2.849169797,0.000104336,15.9602889,
ENSG00000003249,-2.849259998,0.00757873,7.954391482,
ENSG00000224610,-2.849434588,NA,2.423967551,
ENSG00000196335,-2.849531989,0.003452137,5.578979283,
ENSG00000132514,-2.850009795,0.112903888,0.524335487,
ENSG00000221781,-2.850009795,0.112903888,0.524335487,
ENSG00000236776,-2.850009795,0.112903888,0.524335487,
ENSG00000255790,-2.850009795,0.112903888,0.524335487,
ENSG00000271742,-2.850009795,0.112903888,0.524335487,
ENSG00000240764,-2.850712769,0.096627296,1.769573659,
ENSG00000197558,-2.851548193,0.011584291,3.518274108,
ENSG00000236833,-2.852018317,2.88E-05,15.77672337,
ENSG00000109072,-2.852089197,0.001052499,10.73185933,
ENSG00000178803,-2.853203543,1.75E-05,60.65455631,
ENSG00000261533,-2.853469535,2.58E-05,18.5062858,
ENSG00000105427,-2.853491122,0.007323723,6.203048614,
ENSG00000103044,-2.853672157,4.16E-12,37.96369707,
ENSG00000264384,-2.853884705,0.009182362,6.48060394,
ENSG00000196167,-2.854950289,4.43E-05,103.49661,
ENSG00000196233,-2.855133168,4.27E-21,1463.501634,
ENSG00000198561,-2.856569924,1.50E-26,370.9068815,
ENSG00000225423,-2.856794618,0.069892472,1.551539335,
ENSG00000145990,-2.857870143,8.28E-19,418.2937929,
ENSG00000213703,-2.858207869,0.117332441,0.616185169,
ENSG00000211734,-2.858716706,NA,0.778077689,
ENSG00000239799,-2.85907441,0.019077082,3.402335081,
ENSG00000257489,-2.859297932,7.76E-07,37.13186499,
ENSG00000224638,-2.860450767,0.016559945,3.429274249,
ENSG00000236051,-2.860504386,0.048920012,1.901160044,
ENSG00000165996,-2.8614948,NA,2.62901071,
ENSG00000100739,-2.861588202,NA,2.521321303,
ENSG00000207771,-2.861623567,0.109164299,1.024865456,
ENSG00000273336,-2.86258193,0.015322427,4.332408356,
ENSG00000150593,-2.863108149,2.30E-14,4973.042951,
ENSG00000230022,-2.865372385,0.065471603,1.336419303,
ENSG00000139112,-2.865446901,4.20E-13,178.4341912,
ENSG00000273151,-2.866685678,5.40E-05,96.04615303,
ENSG00000215142,-2.866686597,0.055090982,1.513703479,
ENSG00000120616,-2.8671947,1.85E-44,1913.090254,
ENSG00000178217,-2.867328911,0.03305365,1.987561247,
ENSG00000188659,-2.867695175,0.001314199,24.77960184,
ENSG00000188981,-2.867940235,1.39E-06,21.64635793,
ENSG00000104447,-2.868141526,4.00E-19,215.1668563,
ENSG00000223300,-2.868671868,0.116522507,0.621852246,
ENSG00000133812,-2.868716937,1.26E-14,162.4588639,
ENSG00000225869,-2.869039294,0.068093557,1.207398963,
ENSG00000077150,-2.869771109,9.95E-11,3052.665773,
ENSG00000091129,-2.869879155,0.001455481,11.97827553,
ENSG00000207352,-2.870018753,0.112903888,0.983996052,
ENSG00000219355,-2.870299263,0.001442333,9.875505405,
ENSG00000198910,-2.870536423,3.89E-10,48.17663973,
ENSG00000227741,-2.87105824,1.55E-07,35.37762256,
ENSG00000235351,-2.871975926,0.008661227,4.564241675,
ENSG00000089558,-2.872063053,0.037154998,27.18030236,
ENSG00000262623,-2.872390075,0.110080494,0.566840335,
ENSG00000262686,-2.872390075,0.110080494,0.566840335,
ENSG00000146001,-2.872902303,0.10570901,0.871417279,
ENSG00000271366,-2.872976851,0.004384452,4.667476269,
ENSG00000135116,-2.873712779,1.68E-06,36.84989447,
ENSG00000239305,-2.874435881,4.38E-30,1360.923904,
ENSG00000168421,-2.874792051,3.49E-25,3482.312576,
ENSG00000258623,-2.875633079,0.031938981,4.344653569,
ENSG00000271948,-2.87599055,3.09E-08,31.42659852,
ENSG00000235861,-2.876176406,0.07951289,1.313309729,
ENSG00000253525,-2.876467071,0.115734986,0.71276397,
ENSG00000112787,-2.876814595,2.49E-20,1337.931399,
ENSG00000173825,-2.877730452,6.93E-11,44.8538069,
ENSG00000269194,-2.878511953,0.06260328,2.937751984,
ENSG00000131042,-2.878518911,0.000822634,14.70843361,
ENSG00000258134,-2.879020999,0.112098774,0.86824149,
ENSG00000261537,-2.879157708,0.112465836,0.70525665,
ENSG00000269624,-2.879238008,0.078277407,1.482577174,
ENSG00000184428,-2.879241362,7.17E-12,607.9823256,
ENSG00000100170,-2.879289867,0.0881468,1.721959628,
ENSG00000163220,-2.879959257,0.002828196,37.70870859,
ENSG00000258959,-2.880636317,2.46E-06,13.04465753,
ENSG00000235169,-2.881958426,0.003652401,14.37228433,
ENSG00000251687,-2.881966832,0.036433469,3.300707851,
ENSG00000138593,-2.882024614,6.48E-17,4881.678307,
ENSG00000246448,-2.883093225,0.051342175,1.421187422,
ENSG00000269227,-2.883325989,1.31E-06,57.0367613,
ENSG00000105327,-2.883483016,3.06E-10,255.5930181,
ENSG00000165312,-2.88417731,5.21E-24,1144.268942,
ENSG00000264520,-2.884383808,0.007052027,5.136817807,
ENSG00000145721,-2.885601658,0.046985512,3.35680178,
ENSG00000091972,-2.88590281,NA,166.0697304,
ENSG00000136044,-2.88662916,9.65E-32,714.7931713,
ENSG00000203325,-2.887634876,0.010750154,2.994917094,
ENSG00000248275,-2.887739082,1.35E-07,320.596909,
ENSG00000266232,-2.88801833,0.10802107,0.521759764,
ENSG00000267981,-2.88801833,0.10802107,0.521759764,
ENSG00000228925,-2.888800491,0.000680447,18.80538191,
ENSG00000151655,-2.888938194,0.000930853,9.480789462,
ENSG00000111087,-2.890464645,2.53E-10,38.81545171,
ENSG00000198832,-2.890661369,3.96E-09,711.109295,
ENSG00000198178,-2.891982158,NA,7.175862834,
ENSG00000256064,-2.891982158,NA,7.175862834,
ENSG00000153165,-2.892277301,7.79E-18,1535.149396,
ENSG00000258352,-2.892671553,1.09E-10,44.35476676,
ENSG00000244371,-2.892790482,5.48E-05,22.6851864,
ENSG00000005339,-2.892811007,4.13E-14,5667.418551,
ENSG00000267493,-2.893877294,2.09E-08,69.21436081,
ENSG00000265802,-2.893997644,0.006585861,4.885340866,
ENSG00000235142,-2.89423095,0.113155372,0.718403351,
ENSG00000179921,-2.896670126,7.23E-09,30.13539833,
ENSG00000248476,-2.897316167,9.69E-09,23.61670612,
ENSG00000054967,-2.89742768,2.29E-16,1543.612173,
ENSG00000127334,-2.897722845,1.25E-32,1627.549338,
ENSG00000185495,-2.897749093,0.003419287,6.005348763,
ENSG00000164849,-2.900388092,1.61E-09,27.42675857,
ENSG00000269944,-2.901351132,0.056438624,2.005316405,
ENSG00000186166,-2.902334231,5.37E-11,847.614271,
ENSG00000205959,-2.902389506,0.000142759,15.85463925,
ENSG00000254996,-2.902576607,3.04E-06,95.85608515,
ENSG00000262222,-2.902837724,2.78E-08,97.06803611,
ENSG00000188771,-2.903555368,0.082753032,1.275690203,
ENSG00000106976,-2.904133674,0.018990595,4.922711909,
ENSG00000197948,-2.904217665,2.34E-15,930.3065037,
ENSG00000213132,-2.904339316,0.098963234,1.292232287,
ENSG00000268575,-2.90584613,4.76E-13,186.7056342,
ENSG00000145431,-2.906318492,0.111651411,0.663552567,
ENSG00000273267,-2.906669253,0.111639743,0.678195789,
ENSG00000088926,-2.906704368,0.097555929,0.845241791,
ENSG00000141371,-2.908920096,0.086215066,0.928422589,
ENSG00000136603,-2.909388731,1.75E-24,3499.35389,
ENSG00000124466,-2.909931569,0.007990258,3.844098248,
ENSG00000255320,-2.910248006,3.41E-12,38.68937194,
ENSG00000112033,-2.910615358,1.34E-27,1332.48864,
ENSG00000218730,-2.911702893,0.09528857,2.997836687,
ENSG00000197872,-2.911852471,1.05E-10,4050.880583,
ENSG00000163661,-2.912104904,0.068879493,1.217564943,
ENSG00000027644,-2.912186518,0.109362044,0.626899418,
ENSG00000267479,-2.912186518,0.109362044,0.626899418,
ENSG00000114841,-2.912626565,1.57E-09,1335.229054,
ENSG00000176542,-2.913507938,3.87E-29,2389.761493,
ENSG00000087258,-2.914340183,0.004233256,29.38109822,
ENSG00000229246,-2.915976636,NA,3.025585563,
ENSG00000160613,-2.916176189,1.60E-34,3381.979894,
ENSG00000175697,-2.916910952,0.000355772,10.63720415,
ENSG00000266904,-2.917111925,1.59E-05,16.16439404,
ENSG00000260500,-2.917634391,0.060539064,1.439783999,
ENSG00000165943,-2.91763584,6.15E-32,925.6323528,
ENSG00000229808,-2.917690068,4.70E-05,15.57022021,
ENSG00000162231,-2.917826072,2.66E-27,3660.993171,
ENSG00000216360,-2.918286021,0.043627898,1.585925605,
ENSG00000166405,-2.919245077,7.01E-08,521.4212985,
ENSG00000095951,-2.91944059,1.62E-48,1923.031909,
ENSG00000211689,-2.91976748,0.096675078,1.248238566,
ENSG00000234678,-2.920273369,0.001120085,14.16283391,
ENSG00000250909,-2.920685003,0.000211463,22.61602594,
ENSG00000167701,-2.921059773,0.000145764,14.16171986,
ENSG00000232082,-2.922143318,0.089876732,1.225692142,
ENSG00000225442,-2.922575076,0.007715332,4.112077439,
ENSG00000263276,-2.923181216,0.00055047,8.724675606,
ENSG00000239917,-2.923289705,0.006670778,6.364674708,
ENSG00000242993,-2.92341969,0.093127711,0.821896469,
ENSG00000082196,-2.923820975,8.99E-09,42.49425539,
ENSG00000228692,-2.924031713,0.093644856,0.781699753,
ENSG00000205853,-2.924082114,6.70E-05,36.15718562,
ENSG00000235449,-2.924953363,1.52E-05,10.34742448,
ENSG00000199509,-2.925364262,0.107989649,0.663864215,
ENSG00000114933,-2.925597433,3.72E-31,2555.811645,
ENSG00000263335,-2.92563232,5.60E-10,27.77694997,
ENSG00000184060,-2.925942263,6.27E-09,51.08319618,
ENSG00000120156,-2.926328908,0.106477183,0.726797753,
ENSG00000229106,-2.926517389,0.000264987,19.58636243,
ENSG00000151715,-2.926893358,0.00297433,6.499723895,
ENSG00000105245,-2.927063186,1.36E-09,244.6237818,
ENSG00000207955,-2.927508358,0.072153563,1.464440288,
ENSG00000091010,-2.927966135,0.055733713,1.615212595,
ENSG00000171798,-2.929068338,0.04188757,2.91705241,
ENSG00000197502,-2.929511675,0.06674214,1.334554289,
ENSG00000243679,-2.929744605,8.98E-09,552.4724776,
ENSG00000005187,-2.932444343,1.54E-07,230.2013851,
ENSG00000265396,-2.932449071,0.080854259,0.99463377,
ENSG00000115525,-2.934297447,8.35E-13,1362.654158,
ENSG00000262298,-2.934994879,0.029789024,3.450593468,
ENSG00000251667,-2.935270739,5.54E-05,15.07178542,
ENSG00000163564,-2.935689228,0.020366882,103.5778647,
ENSG00000198205,-2.935905658,9.67E-27,464.2175945,
ENSG00000121570,-2.93617757,NA,0.416946123,
ENSG00000204613,-2.93617757,NA,0.416946123,
ENSG00000223189,-2.93617757,NA,0.416946123,
ENSG00000262759,-2.93617757,NA,0.416946123,
ENSG00000168350,-2.936229228,0.001155611,6.850816289,
ENSG00000261273,-2.938476633,0.107366007,0.613426703,
ENSG00000270901,-2.938476633,0.107366007,0.613426703,
ENSG00000198633,-2.938770075,0.062228235,2.772249166,
ENSG00000243094,-2.938949643,0.00164788,10.20149773,
ENSG00000231672,-2.939277125,0.015620098,4.394273962,
ENSG00000009694,-2.940235812,0.091896863,3.291400109,
ENSG00000243649,-2.940758827,5.08E-05,15.0291175,
ENSG00000142396,-2.941780721,2.90E-07,1414.734968,
ENSG00000188315,-2.941824551,2.07E-21,286.1311071,
ENSG00000105290,-2.941912792,6.10E-09,28.94550088,
ENSG00000225399,-2.942388586,0.101679135,0.535069472,
ENSG00000229905,-2.942388586,0.101679135,0.535069472,
ENSG00000262803,-2.942388586,0.101679135,0.535069472,
ENSG00000255421,-2.943555774,0.015178388,2.827291494,
ENSG00000262944,-2.943795195,2.68E-33,1403.230871,
ENSG00000153993,-2.94390549,0.030589846,2.279508163,
ENSG00000167733,-2.94425692,2.56E-08,20.13994803,
ENSG00000238118,-2.944538132,0.095872734,1.395713909,
ENSG00000212242,-2.94459724,0.081227032,0.981233809,
ENSG00000270066,-2.945417615,0.006202223,3.781205657,
ENSG00000272367,-2.945716421,3.54E-05,18.76180549,
ENSG00000264296,-2.945768179,0.010825013,3.494371959,
ENSG00000162947,-2.945812408,NA,3.361761737,
ENSG00000228998,-2.945816436,6.14E-23,202.6729071,
ENSG00000272106,-2.946537792,6.80E-09,69.25290808,
ENSG00000233010,-2.947229163,0.084105358,0.980673018,
ENSG00000260646,-2.947336763,0.032953732,2.208034694,
ENSG00000264392,-2.948845865,0.014814828,2.372359266,
ENSG00000125730,-2.949217599,0.061914545,1.84488875,
ENSG00000047634,-2.950268165,5.32E-05,172.6748656,
ENSG00000269591,-2.950597837,0.000831204,5.618126421,
ENSG00000076604,-2.951139001,2.30E-13,3921.373283,
ENSG00000261017,-2.951450058,0.105658894,0.628285883,
ENSG00000165972,-2.951743149,1.81E-05,20.82878309,
ENSG00000203437,-2.952845252,0.057126758,1.879451951,
ENSG00000144802,-2.953324599,8.58E-11,1948.485299,
ENSG00000167711,-2.954860087,1.19E-05,29.2198608,
ENSG00000083799,-2.95569527,4.61E-27,8752.015571,
ENSG00000238392,-2.956025046,0.082278632,0.990147563,
ENSG00000202107,-2.956578952,1.18E-06,32.69222767,
ENSG00000207631,-2.956591686,0.001497397,7.029117331,
ENSG00000184984,-2.958937916,0.002295138,7.450258924,
ENSG00000247679,-2.958983778,7.02E-10,133.5335516,
ENSG00000261560,-2.959322309,1.16E-05,25.91181355,
ENSG00000207721,-2.959664483,0.000118537,36.90115847,
ENSG00000163874,-2.960166535,1.95E-19,1277.117036,
ENSG00000200345,-2.961153203,0.098978938,0.761090941,
ENSG00000260349,-2.961213377,2.88E-19,345.7195941,
ENSG00000268156,-2.961698241,0.009743639,2.919343993,
ENSG00000100068,-2.961792931,1.31E-06,199.968446,
ENSG00000260296,-2.962022713,0.002310312,7.96980295,
ENSG00000260096,-2.962234342,0.10006596,1.090612402,
ENSG00000171812,-2.96223654,0.015404754,3.347052432,
ENSG00000207195,-2.96329798,NA,0.840440434,
ENSG00000237360,-2.96329798,NA,0.840440434,
ENSG00000230701,-2.963652151,7.48E-07,17.75387635,
ENSG00000242941,-2.964596306,0.089138424,0.896096114,
ENSG00000137460,-2.965126556,NA,64.13925385,
ENSG00000063015,-2.965409228,0.029831286,3.029284368,
ENSG00000165140,-2.966145444,0.004988407,4.788919711,
ENSG00000216195,-2.966848847,0.092200114,1.2093036,
ENSG00000163635,-2.966924488,7.48E-53,2142.703757,
ENSG00000261386,-2.967540265,0.000487389,10.22910696,
ENSG00000116132,-2.967743251,0.098528931,0.574998596,
ENSG00000199150,-2.967743251,0.098528931,0.574998596,
ENSG00000212138,-2.967743251,0.098528931,0.574998596,
ENSG00000248724,-2.967743251,0.098528931,0.574998596,
ENSG00000265526,-2.967743251,0.098528931,0.574998596,
ENSG00000138435,-2.967988053,0.044735325,9.682307765,
ENSG00000258993,-2.968854031,0.034254241,3.269284839,
ENSG00000266717,-2.969389228,0.039284471,1.758289409,
ENSG00000198223,-2.969533515,0.102467772,0.523472242,
ENSG00000075426,-2.970827611,7.92E-16,779.8038137,
ENSG00000261596,-2.971680987,8.42E-05,9.535828378,
ENSG00000135144,-2.971758889,2.00E-05,193.5493397,
ENSG00000224124,-2.972054772,0.001193132,10.22444003,
ENSG00000119725,-2.972906762,3.57E-07,45.13736501,
ENSG00000102984,-2.973224807,6.72E-27,453.5631254,
ENSG00000233877,-2.974677055,0.085051313,0.874707689,
ENSG00000131724,-2.974800799,3.05E-07,171.9929553,
